professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,pro_feedback,pro_respected,pro_homework,pro_accessible,pro_ready,pro_participation,pro_skip,pro_inspirational,pro_graded,pro_teheavy,pro_group,pro_criteria,pro_hilarious,pro_quizzes,pro_amazing,pro_leheavy,pro_caring,pro_credit,pro_papers,pro_tough,num_student,post_date,name_onlines,name_not_onlines,student_star,online,offline,student_difficult,attence,for_credits,would_take_agains,grades,stu_tags,stu_feedback,stu_respected,stu_homework,stu_accessible,stu_ready,stu_participation,stu_skip,stu_inspirational,stu_graded,stu_teheavy,stu_group,stu_criteria,stu_hilarious,stu_quizzes,stu_amazing,stu_leheavy,stu_caring,stu_credit,stu_papers,stu_tough,help_useful,help_not_useful,comments
Deb  Vogel,Oberlin College,Dance department, Oberlin, OH,13,4.9,,2.8,Respected (3)  Gives good feedback (3)  Inspirational (2),3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,03/21/2005,NAN,MODERN1,5.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,take modern 1 with her! she\'s the best!
Deb  Vogel,Oberlin College,Dance department, Oberlin, OH,13,4.9,,2.8,Respected (3)  Gives good feedback (3)  Inspirational (2),3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,04/11/2004,NAN,DANC100,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deb is wonderful
Deb  Vogel,Oberlin College,Dance department, Oberlin, OH,13,4.9,,2.8,Respected (3)  Gives good feedback (3)  Inspirational (2),3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,02/03/2003,NAN,DANC101,4.5,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yay deb
Deb  Vogel,Oberlin College,Dance department, Oberlin, OH,13,4.9,,2.8,Respected (3)  Gives good feedback (3)  Inspirational (2),3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12/15/2002,NAN,DANC221,5.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deb is great!!!
Rick  Driscoll,Oakland Community College - Auburn Hills,Engineering department, Auburn Hills, MI,12,4.8,,1.9,GRADED BY FEW THINGS (1)  Participation matters (1)  Hilarious (1),0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,10/16/2017,NAN,CAR1800,5.0,0,1,1,Mandatory,Yes,Yes,,HILARIOUS  GRADED BY FEW THINGS  PARTICIPATION MATTERS,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Great guy, had 3 (will be 4) classes with him. He understands when you need to leave early. He is very helpful, and clear on instructions. Start out in the class for about an hour, depending on what level you\'re in, and then you go into the lab to learn, or start/complete a project."
Rick  Driscoll,Oakland Community College - Auburn Hills,Engineering department, Auburn Hills, MI,12,4.8,,1.9,GRADED BY FEW THINGS (1)  Participation matters (1)  Hilarious (1),0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,12/02/2013,NAN,CAR1100,5.0,0,1,2,Not Mandatory,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very good teacher. Knows what he is teaching and very helpful. Always teaching new techniques and gives current info. Very good
Rick  Driscoll,Oakland Community College - Auburn Hills,Engineering department, Auburn Hills, MI,12,4.8,,1.9,GRADED BY FEW THINGS (1)  Participation matters (1)  Hilarious (1),0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,04/04/2012,NAN,CAR1600,4.5,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very helpful teacher and very knowledgeable in the automotive field.
Rick  Driscoll,Oakland Community College - Auburn Hills,Engineering department, Auburn Hills, MI,12,4.8,,1.9,GRADED BY FEW THINGS (1)  Participation matters (1)  Hilarious (1),0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,12/07/2009,NAN,CAR1600,4.5,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great all around guy. Easy to get along with and plenty to chat about. Explains and teaches material in good detail. Whether your new to the collision field or a veteran, he\'s always got a few new tips and tricks to help. Gives you honest answers and opinions on in class work and work you bring in. Can earn I-CAR credit\'s for every class you take."
Rick  Driscoll,Oakland Community College - Auburn Hills,Engineering department, Auburn Hills, MI,12,4.8,,1.9,GRADED BY FEW THINGS (1)  Participation matters (1)  Hilarious (1),0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,08/04/2008,NAN,AUTOBODY,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rick is a great guy, it\'s a great class. However- it\'s your job to learn. It\'s very easy to end up not doing anything in his classes, but if you\'re motivated, you can do plenty. Rick loves to see people succeed and loves to help, and he\'s always there. Recommended."
Rick  Driscoll,Oakland Community College - Auburn Hills,Engineering department, Auburn Hills, MI,12,4.8,,1.9,GRADED BY FEW THINGS (1)  Participation matters (1)  Hilarious (1),0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,09/19/2007,NAN,CAR1600,5.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rick is an excellent instructor. He loves what he does and he loves to teach his skills and knowledge to students interested. I would recommend him highly if you are seriously interested in his programs! Dont be afraid to ask for his help, he wants you to succeed!"
Rick  Driscoll,Oakland Community College - Auburn Hills,Engineering department, Auburn Hills, MI,12,4.8,,1.9,GRADED BY FEW THINGS (1)  Participation matters (1)  Hilarious (1),0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,01/09/2005,NAN,CAR1200,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rick was very helpful and willing to work with us and is sincerely focused on helping student acheivement. Well recommended
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,04/04/2018,NAN,CS442,5.0,0,1,4,Not Mandatory,Yes,Yes,A,RESPECTED  LOTS OF HOMEWORK  GET READY TO READ,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Textbook reference is essential. There are about 20 assignments, which are usually due 2 days apart from each other. Just do a bunch of them at once and you\'ll be ok :-)"
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,04/04/2018,NAN,CS146,5.0,0,1,4,Not Mandatory,Yes,Yes,A+,RESPECTED  EXTRA CREDIT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Great class. Fewer bonus marks available than in CS 145. Midterm and final are both still pretty hard, but grading is forgiving."
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,04/04/2018,NAN,CS145,5.0,0,1,4,Not Mandatory,Yes,Yes,A+,RESPECTED  TEST HEAVY  EXTRA CREDIT,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Fantastic class. Midterm and final can be hit or miss (because you might not be able to figure out how to do it!) but plenty of potential bonus marks.
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,12/03/2017,NAN,CS240E,5.0,0,1,3,Mandatory,Yes,Yes,A+,HILARIOUS  GIVES GOOD FEEDBACK,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Funny dude on piazza, cool dude irl"
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,11/12/2017,NAN,CS245E,5.0,0,1,4,Not Mandatory,Yes,Yes,A+,LECTURE HEAVY  AMAZING LECTURES  INSPIRATIONAL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Awesome prof! Worth taking. The content of the lectures is very diffecult
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,12/27/2016,NAN,CS245E,5.0,0,1,3,Mandatory,Yes,Yes,A+,ACCESSIBLE OUTSIDE CLASS  RESPECTED  SKIP CLASS? YOU WON\'T PASS.,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"First offering of the course so marking was extremely lenient. Clear teacher, definitely would take the enriched again."
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,08/08/2015,NAN,CS145146,4.5,0,1,2,,Yes,Yes,,AMAZING LECTURES  RESPECTED,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Absolutely great prof!! No one else could have given such a good introduction to CS. His lectures were the most interesting from all my first year profs. Also, he made the course material pretty challenging and way more fun than the regular CS courses. His lecture notes are complete and very helpful. Best class I took in my first year."
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,03/04/2015,NAN,CS145,5.0,0,1,2,,Yes,Yes,,RESPECTED  AMAZING LECTURES,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Cares so much about being a good teacher it\'s astounding. He constantly refines his courses and puts effort into ensuring that he presents material in the right way. For example, he does original research in computer science on data structures that are easier to teach than the existing ones. So much respect for him, great prof."
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,11/20/2014,NAN,CS145,5.0,0,1,3,Not Mandatory,Yes,Yes,A+,SKIP CLASS? YOU WON\'T PASS.  AMAZING LECTURES,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Amazing professor, but you need to put some effort into learning the concepts!"
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,03/27/2014,NAN,CS145,5.0,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Such an amazing prof. You wouldn\'t think it at first, as sometimes his lectures are slightly dull and hard to follow, but he does a great job in terms of challenging his students and is very helpful. Really makes you understand and love functional programming. Take this course if you have the aptitude, it\'s far more rewarding than CS135/6."
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,11/19/2013,NAN,CS145,3.0,0,1,5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"A very, very hard course, which should be expected because it is Advanced level. However, he generally does a good job explaining concepts and is very helpful during office hours. Sometimes it is difficult to stay concentrated during class though."
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,11/19/2013,NAN,CS145,4.0,0,1,5,Not Mandatory,,,A-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Very interesting class, definitely recommend it. The prof is very knowledgeable and clear when explaining. Thumbs up!"
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,07/09/2013,NAN,CS146,4.5,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Amazing prof. The final exam was really creative and interesting.
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,04/08/2013,NAN,CS146,4.5,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I didn\'t enroll in CS 146 but I go to his class for my own interest. He teaches materials that are a lot different from CS 136. He didn\'t teach C at all in the lectures but he stick with Racket and taught us some compiler and assembler stuff. It\'s pretty hard to understand in first year. He is an amazing prof, funny and very smart."
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,03/11/2013,NAN,CS146,4.5,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Class is hard but you can really learn a lot from him. Hard assignments and exams, but since it\'s advanced course this is expected. Very personable."
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,12/19/2012,NAN,CS145,4.5,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"He is a very ""pro"" and nice professor. He knows the material very well. But he is a little lacking on explanation. A few of the material he covered are a little unclear. May be I suck at it. His assignments are hard and it gets you to think. He really challenges you to think about CS deeply. His exams are pretty challenging."
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,10/18/2012,NAN,CS145,5.0,0,1,5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"This man taught me how to teach. An incredibly clear lecturer who nurtures student interest by introducing motivation for material before presenting it such that the reasoning behind the material becomes intuitive. Exams were extremely well-written, to the point of being fun."
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,10/05/2012,NAN,CS145,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great professor. He is exceptionally good at explaining ideas and concepts and is always enthusiastic while delivering them. He designed the entire CS curriculum, so he is also obviously very smart. Take CS 145, more fun, more challenging, and more interesting than CS 135/115."
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,07/26/2012,NAN,CS145,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Take CS 145. You will learn a lot of interesting stuff.
Prabhakar  Ragde,University of Waterloo,Computer Science department, Waterloo, ON,6,3.8,100%,3.5,Respected (6)  Amazing lectures (4)  EXTRA CREDIT (2)  Skip class? You won\'t pass. (2)  Gives good feedback (1)  Get ready to read (1)  ACCESSIBLE OUTSIDE CLASS (1)  LECTURE HEAVY (1)  Hilarious (1)  Inspirational (1)  TEST HEAVY (1)  LOTS OF HOMEWORK (1),1,6,1,1,1,0,2,1,0,1,0,0,1,0,4,1,0,2,0,0,112,07/04/2012,NAN,CS146,4.5,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cool, down-to-earth guy. Very helpful with material and more (he will answer other questions too!). Also is on Facebook, and actively participates in student groups/forums. Posts funny comments during our exams for us to see after."
Jake  Leventhall,University of Missouri - St. Louis,Science department, St. Louis, MO,4,4.7,,3.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,02/19/2006,NAN,PHYS201,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JJL IZ ""DA BEST""!"
Jake  Leventhall,University of Missouri - St. Louis,Science department, St. Louis, MO,4,4.7,,3.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,04/16/2004,NAN,PHYS111,4.0,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Be afraid...be very afraid. He looks like Spock on steroids, and he cusses like a sailor, but he\'s a great professor if you can enjoy his schtick. Just don\'t ask a dumb question..."
Jake  Leventhall,University of Missouri - St. Louis,Science department, St. Louis, MO,4,4.7,,3.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12/15/2002,NAN,PHYXXX,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amazing professor....helps you to see the slickness of this meterial
Chris  Donner,Oakland Community College - Orchard Ridge,Science department, Farmington Hills, MI,2,3.3,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,07/17/2005,NAN,BIOLOGY,5.0,0,1,3,Not Mandatory,,,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,If you study you\'ll do fine.
Chris  Donner,Oakland Community College - Orchard Ridge,Science department, Farmington Hills, MI,2,3.3,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,07/06/2004,NAN,BIO1530,3.5,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lots of notes and there not really on the test but the reviews tell you exactly whats on the test..good teacher
Chris  Donner,Oakland Community College - Orchard Ridge,Science department, Farmington Hills, MI,2,3.3,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11/12/2003,NAN,FSDFSDF,2.5,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,he is a good teacher and knows what he is teaching but again doesn\'t slow down and also does alot of talking about things that aren\'t on tests.
Chris  Donner,Oakland Community College - Orchard Ridge,Science department, Farmington Hills, MI,2,3.3,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,04/04/2003,NAN,BIO1530,2.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NO PERSONALITY, THINKS HE\'S ABOVE ALL BUT IS NOT."
Dennis  Sobol,Oakland Community College - Orchard Ridge,Psychology department, Farmington Hills, MI,4,3.6,,2.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,10/16/2012,NAN,PSY1234,4.5,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"very nice man, smart and a joy to have taking his class! Always called me by my last name Brown, but give Mr. Sobol the highest marks/review. Loved the class and his fun and rewarding style! A+...11 years now since I graduated, but if I was there, I\'d take any class he teaches...and get another A with tons of wisdom and fun classroom times!"
Dennis  Sobol,Oakland Community College - Orchard Ridge,Psychology department, Farmington Hills, MI,4,3.6,,2.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,04/20/2011,NAN,PSY2510,5.0,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Best Psych Prof at the college! He talks and explains everything you need to know for each exam. He gives great advice for Psych majors. No so easy though.
Dennis  Sobol,Oakland Community College - Orchard Ridge,Psychology department, Farmington Hills, MI,4,3.6,,2.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,01/21/2011,NAN,PSY2510,4.0,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PAY ATTENTION!! Memorize his handouts or you\'ll fail! You get 4 tests, no homework or final exam. DO NOT miss his lectures as they will explain the handouts. If you can memorize 4 hndouts you;ll be alright. Overall good teacher, always late, and picks on people."
Dennis  Sobol,Oakland Community College - Orchard Ridge,Psychology department, Farmington Hills, MI,4,3.6,,2.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,01/08/2011,NAN,PSY2510,4.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sobol is great! Pay attention, and let him pick on you! Make sure you read his hand outs! Very important!"
Dennis  Sobol,Oakland Community College - Orchard Ridge,Psychology department, Farmington Hills, MI,4,3.6,,2.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,09/08/2010,NAN,PSYCH2510,1.5,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horrible teacher. He never stays on topic. He just wanders off into his own talking. I don\'t even know how many times I nodded off in that class and it was an afternoon class! Luckily, we had an S.I. because that was seriously the only way I did as well as I did."
